starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 22 21:18:40 2016	1482437920507512	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920508491	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920509469	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920510447	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920511424	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920512401	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920513378	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920513378	1	4	5	0
Thu Dec 22 21:18:40 2016	1482437920515333	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920516311	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920517290	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920518266	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920519244	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920520222	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920521199	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920522177	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920523154	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920523154	1	5	6	0
Thu Dec 22 21:18:40 2016	1482437920525109	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920526087	0	5	5	5
Thu Dec 22 21:18:40 2016	1482437920528043	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920528043	1	4	5	1
Thu Dec 22 21:18:40 2016	1482437920529997	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920530975	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920531980	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920532483	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920533482	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920534983	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920536484	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920536983	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920537984	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920538986	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920539485	0	6	6	3
Thu Dec 22 21:18:40 2016	1482437920539985	0	6	6	2
Thu Dec 22 21:18:40 2016	1482437920541486	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920541986	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920542987	2	2	4	2
Thu Dec 22 21:18:40 2016	1482437920545489	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920546489	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920546990	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920547971	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920547971	0	6	6	2
Thu Dec 22 21:18:40 2016	1482437920548950	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920549926	1	5	6	4
Thu Dec 22 21:18:40 2016	1482437920551881	1	4	5	2
Thu Dec 22 21:18:40 2016	1482437920553836	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920554815	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920554815	1	4	5	3
Thu Dec 22 21:18:40 2016	1482437920556770	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920557747	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920558724	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920559705	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920561657	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920562636	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920563612	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920564590	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920565568	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920565568	0	6	6	2
Thu Dec 22 21:18:40 2016	1482437920566545	1	4	5	0
Thu Dec 22 21:18:40 2016	1482437920568500	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920569478	1	4	5	1
Thu Dec 22 21:18:40 2016	1482437920571432	0	5	5	0
Thu Dec 22 21:18:40 2016	1482437920572411	0	5	5	5
Thu Dec 22 21:18:40 2016	1482437920573388	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920573388	1	6	7	2
Thu Dec 22 21:18:40 2016	1482437920575343	1	5	6	0
Thu Dec 22 21:18:40 2016	1482437920577299	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920578277	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920579253	1	3	4	0
Thu Dec 22 21:18:40 2016	1482437920581209	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920582186	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920582186	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920583165	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920584141	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920585119	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920586096	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920587074	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920588052	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920588052	1	4	5	1
Thu Dec 22 21:18:40 2016	1482437920590007	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920590985	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920591962	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920592940	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920593917	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920594895	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920596849	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920596849	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920597828	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920598805	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920599782	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920600760	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920601738	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920602715	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920603693	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920604672	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920605648	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920606626	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920607603	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920607603	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920608581	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920610536	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920611513	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920612491	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920613468	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920613468	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920614446	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920615424	1	4	5	3
Thu Dec 22 21:18:40 2016	1482437920617378	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920618357	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920619334	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920620311	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920621289	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920622267	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920623244	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920624222	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920625200	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920626177	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920627154	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920628132	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920629110	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920629110	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920630087	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920631066	1	4	5	4
Thu Dec 22 21:18:40 2016	1482437920633071	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920634073	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920634572	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920635073	1	3	4	3
Thu Dec 22 21:18:40 2016	1482437920636575	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920637575	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920638075	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920639075	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920639577	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920640077	1	4	5	1
Thu Dec 22 21:18:40 2016	1482437920642078	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920642578	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920643579	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920644579	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920645080	1	3	4	1
Thu Dec 22 21:18:40 2016	1482437920646080	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920647081	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920648063	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920649041	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920650017	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920650995	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920651973	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920652952	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920652952	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920653929	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920654905	1	3	4	0
Thu Dec 22 21:18:40 2016	1482437920656859	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920657838	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920657838	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920658819	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920659794	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920661748	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920662726	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920663703	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920664681	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920665659	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920666636	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920667614	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920667614	1	3	4	2
Thu Dec 22 21:18:40 2016	1482437920669569	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920670547	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920671525	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920671525	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920673481	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920674458	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920674458	0	7	7	1
Thu Dec 22 21:18:40 2016	1482437920676412	0	8	8	0
Thu Dec 22 21:18:40 2016	1482437920677391	0	9	9	8
Thu Dec 22 21:18:40 2016	1482437920678367	1	8	9	6
Thu Dec 22 21:18:40 2016	1482437920680321	1	7	8	4
Thu Dec 22 21:18:40 2016	1482437920682277	2	5	7	1
Thu Dec 22 21:18:40 2016	1482437920685209	1	4	5	3
Thu Dec 22 21:18:40 2016	1482437920687165	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920688143	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920689120	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920690098	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920691076	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920692053	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920692053	1	4	5	0
Thu Dec 22 21:18:40 2016	1482437920694009	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920694986	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920695963	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920696941	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920697920	1	4	5	2
Thu Dec 22 21:18:40 2016	1482437920699873	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920700853	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920701830	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920702806	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920703784	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920704762	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920705739	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920706717	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920706717	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920707695	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920709649	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920709649	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920711605	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920712582	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920713560	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920714538	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920715515	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920716492	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920717470	0	6	6	1
Thu Dec 22 21:18:40 2016	1482437920718448	0	6	6	0
Thu Dec 22 21:18:40 2016	1482437920719425	0	6	6	5
Thu Dec 22 21:18:40 2016	1482437920720404	1	6	7	3
Thu Dec 22 21:18:40 2016	1482437920722358	1	5	6	1
Thu Dec 22 21:18:40 2016	1482437920724312	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920725291	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920726270	1	4	5	1
Thu Dec 22 21:18:40 2016	1482437920728222	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920729201	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920729201	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920731156	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920731661	1	4	5	2
Thu Dec 22 21:18:40 2016	1482437920733165	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920734663	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920735666	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920736164	1	3	4	2
Thu Dec 22 21:18:40 2016	1482437920737665	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920738165	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920739166	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920739667	1	4	5	2
Thu Dec 22 21:18:40 2016	1482437920740668	1	5	6	0
Thu Dec 22 21:18:40 2016	1482437920742168	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920742668	1	5	6	3
Thu Dec 22 21:18:40 2016	1482437920744169	1	3	4	2
Thu Dec 22 21:18:40 2016	1482437920745671	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920746670	0	6	6	3
Thu Dec 22 21:18:40 2016	1482437920748154	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920749132	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920749132	1	5	6	4
Thu Dec 22 21:18:40 2016	1482437920751087	1	4	5	2
Thu Dec 22 21:18:40 2016	1482437920753042	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920754019	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920754997	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920755975	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920756952	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920757930	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920758907	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920759885	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920760862	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920761841	0	5	5	0
Thu Dec 22 21:18:40 2016	1482437920762819	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920763795	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920765750	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920766728	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920767705	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920767705	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920769661	0	2	2	2
Thu Dec 22 21:18:40 2016	1482437920769661	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920770640	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920771616	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920772594	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920772594	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920773571	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920774548	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920775526	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920776506	1	4	5	1
Thu Dec 22 21:18:40 2016	1482437920778458	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920779436	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920780414	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920781393	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920782369	0	6	6	2
Thu Dec 22 21:18:40 2016	1482437920783347	0	6	6	1
Thu Dec 22 21:18:40 2016	1482437920784326	0	6	6	5
Thu Dec 22 21:18:40 2016	1482437920785301	1	4	5	3
Thu Dec 22 21:18:40 2016	1482437920787256	1	4	5	1
Thu Dec 22 21:18:40 2016	1482437920789211	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920790191	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920791167	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920791167	1	5	6	1
Thu Dec 22 21:18:40 2016	1482437920794100	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920795078	0	5	5	5
Thu Dec 22 21:18:40 2016	1482437920796058	0	6	6	3
Thu Dec 22 21:18:40 2016	1482437920797033	0	6	6	2
Thu Dec 22 21:18:40 2016	1482437920798011	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920798988	1	5	6	3
Thu Dec 22 21:18:40 2016	1482437920800942	1	3	4	1
Thu Dec 22 21:18:40 2016	1482437920802897	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920803876	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920803876	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920805831	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920805831	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920806809	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920807788	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920808765	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920810719	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920810719	0	5	5	0
Thu Dec 22 21:18:40 2016	1482437920811697	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920812675	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920813652	0	6	6	2
Thu Dec 22 21:18:40 2016	1482437920814631	1	5	6	0
Thu Dec 22 21:18:40 2016	1482437920816584	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920817563	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920818540	1	4	5	0
Thu Dec 22 21:18:40 2016	1482437920820493	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920821473	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920821473	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920823428	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920824404	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920825382	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920826360	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920827338	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920828316	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920829294	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920829294	1	4	5	1
Thu Dec 22 21:18:40 2016	1482437920831753	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920832253	1	3	4	2
Thu Dec 22 21:18:40 2016	1482437920833254	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920834255	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920835258	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920835757	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920837256	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920837756	0	5	5	3
Thu Dec 22 21:18:40 2016	1482437920838757	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920839257	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920840258	1	5	6	5
Thu Dec 22 21:18:40 2016	1482437920841760	1	4	5	3
Thu Dec 22 21:18:40 2016	1482437920843261	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920843761	1	5	6	1
Thu Dec 22 21:18:40 2016	1482437920845261	1	5	6	5
Thu Dec 22 21:18:40 2016	1482437920846262	1	5	6	4
Thu Dec 22 21:18:40 2016	1482437920847263	1	5	6	2
Thu Dec 22 21:18:40 2016	1482437920849222	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920850201	1	3	4	2
Thu Dec 22 21:18:40 2016	1482437920852155	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920853133	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920854112	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920855089	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920855089	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920856066	0	6	6	1
Thu Dec 22 21:18:40 2016	1482437920858021	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920858021	0	6	6	4
Thu Dec 22 21:18:40 2016	1482437920858999	1	5	6	2
Thu Dec 22 21:18:40 2016	1482437920860954	1	4	5	0
Thu Dec 22 21:18:40 2016	1482437920862908	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920863887	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920864863	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920865841	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920866820	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920867796	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920868774	0	5	5	0
Thu Dec 22 21:18:40 2016	1482437920869752	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920870730	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920871707	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920873662	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920874639	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920875617	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920875617	1	4	5	0
Thu Dec 22 21:18:40 2016	1482437920877572	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920878550	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920879527	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920880505	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920881483	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920882460	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920882460	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920883439	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920884415	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920885393	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920886370	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920887349	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920888326	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920888326	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920889305	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920890280	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920891259	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920892236	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920892236	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920894191	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920894191	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920895170	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920896146	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920897123	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920898102	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920899079	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920899079	1	3	4	1
Thu Dec 22 21:18:40 2016	1482437920901033	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920902012	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920902989	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920903966	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920903966	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920904945	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920905922	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920906899	0	4	4	4
Thu Dec 22 21:18:40 2016	1482437920907877	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920907877	0	5	5	2
Thu Dec 22 21:18:40 2016	1482437920908855	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920909833	1	4	5	3
Thu Dec 22 21:18:40 2016	1482437920911787	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920912765	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920913745	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920914720	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920915697	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920916675	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920917652	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920917652	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920919608	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920920585	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920921563	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920922540	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920923518	0	3	3	3
Thu Dec 22 21:18:40 2016	1482437920923518	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920925473	0	4	4	0
Thu Dec 22 21:18:40 2016	1482437920926450	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920927429	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920928406	0	4	4	2
Thu Dec 22 21:18:40 2016	1482437920929383	0	3	3	0
Thu Dec 22 21:18:40 2016	1482437920930361	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920931339	0	3	3	2
Thu Dec 22 21:18:40 2016	1482437920932343	0	4	4	1
Thu Dec 22 21:18:40 2016	1482437920933345	0	3	3	1
Thu Dec 22 21:18:40 2016	1482437920933845	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920934845	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920935345	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920936346	0	5	5	1
Thu Dec 22 21:18:40 2016	1482437920937347	0	5	5	4
Thu Dec 22 21:18:40 2016	1482437920938347	0	4	4	3
Thu Dec 22 21:18:40 2016	1482437920939348	1	4	5	2
Thu Dec 22 21:18:40 2016	1482437920940850	0	4	4	1
